Date,Open,High,Low,Close,Adj Close,Volume
2021-02-22,88.699997,90.050003,88.510002,89.660004,87.963577,3493000
2021-02-23,89.879997,90.470001,89.650002,90.220001,88.512978,4378300
2021-02-24,90.230003,91.190002,90.010002,90.910004,89.189926,3551200
2021-02-25,90.800003,91.449997,88.559998,89.169998,87.482841,7548800
2021-02-26,89.510002,89.519997,87.769997,87.870003,86.207443,6519800
2021-03-01,88.870003,89.669998,88.160004,88.260002,86.590057,4834000
2021-03-02,88.290001,88.290001,86.830002,87.410004,85.756149,4715600
2021-03-03,87.370003,87.730003,86.730003,86.910004,85.265602,6231400
2021-03-04,87.080002,87.550003,84.879997,85.919998,84.294334,6869500
2021-03-05,86.580002,87.160004,84.449997,86.860001,85.216553,7166100
2021-03-08,87.230003,88.529999,86.589996,87.610001,85.952354,4823000
2021-03-09,88.129997,88.870003,88.070000,88.190002,86.521385,3873600
2021-03-10,88.419998,89.629997,88.150002,89.070000,87.384735,3429700
2021-03-11,89.699997,90.629997,89.150002,90.110001,88.405060,3830000
2021-03-12,90.070000,91.660004,90.029999,91.620003,89.886482,3262800
2021-03-15,91.830002,93.199997,91.360001,92.980003,91.220764,6026400
2021-03-16,92.989998,93.199997,92.199997,92.599998,90.847939,3122500
2021-03-17,92.430000,92.720001,91.570000,92.680000,90.926430,3663100
2021-03-18,92.309998,92.400002,91.430000,91.739998,90.004211,3496000
2021-03-19,91.879997,92.120003,90.410004,90.489998,88.777870,4429400
2021-03-22,90.500000,91.349998,90.199997,91.129997,89.405754,2677000
2021-03-23,91.099998,91.709999,90.489998,91.000000,89.278214,2966400
2021-03-24,91.050003,91.779999,90.489998,90.489998,88.777870,4144500
2021-03-25,89.830002,91.089996,88.830002,90.879997,89.681793,4218800
2021-03-26,91.320000,92.889999,91.160004,92.839996,91.615944,3864600
2021-03-29,92.639999,92.940002,91.489998,92.300003,91.083076,5116600
2021-03-30,92.160004,92.680000,92.040001,92.419998,91.201485,5822100
2021-03-31,92.419998,92.879997,91.489998,91.860001,90.648872,4430400
2021-04-01,92.339996,93.580002,92.000000,93.529999,92.296844,5461200
2021-04-05,94.160004,94.160004,92.980003,93.889999,92.652107,4239900
2021-04-06,93.949997,94.139999,93.489998,94.129997,92.888939,5111600
2021-04-07,94.150002,94.500000,93.379997,94.199997,92.958015,3038500
2021-04-08,94.230003,94.580002,93.760002,93.849998,92.612633,5034300
2021-04-09,94.000000,94.120003,93.519997,93.739998,92.504082,5371000
2021-04-12,93.930000,94.290001,93.139999,94.290001,93.046837,2828200
2021-04-13,94.150002,94.879997,94.029999,94.760002,93.510635,3975300
2021-04-14,94.849998,95.339996,94.129997,94.260002,93.017227,4569100
2021-04-15,94.839996,95.910004,94.639999,95.910004,94.645477,6497000
2021-04-16,96.260002,96.400002,95.800003,96.120003,94.852707,3754200
2021-04-19,96.169998,96.309998,95.510002,96.309998,95.040199,2882900
2021-04-20,96.160004,97.279999,96.120003,97.099998,95.819778,4968700
2021-04-21,97.220001,97.910004,96.870003,97.739998,96.451340,4407000
2021-04-22,97.730003,98.129997,96.989998,97.209999,95.928329,3207200
2021-04-23,97.430000,97.980003,97.139999,97.779999,96.490814,5225600
2021-04-26,98.099998,98.650002,97.839996,98.070000,96.777000,5404600
2021-04-27,98.360001,98.400002,97.809998,98.059998,96.767128,3091100
2021-04-28,98.309998,98.440002,97.800003,97.849998,96.559891,3509200
2021-04-29,98.500000,99.129997,98.029999,98.690002,97.388824,3319100
2021-04-30,98.389999,99.300003,98.209999,99.080002,97.773682,4371300
2021-05-03,99.559998,99.559998,98.669998,98.889999,97.586182,6844100
2021-05-04,98.430000,99.230003,97.690002,98.250000,96.954620,6449000
2021-05-05,98.080002,98.080002,96.230003,96.620003,95.346115,4580300
2021-05-06,96.690002,97.239998,96.260002,97.160004,95.878998,5649700
2021-05-07,97.230003,98.500000,97.070000,98.440002,97.142120,5884900
2021-05-10,98.800003,99.570000,98.400002,98.410004,97.112518,3436700
2021-05-11,97.570000,97.570000,96.360001,97.169998,95.888863,4036900
2021-05-12,96.940002,97.129997,94.639999,94.709999,93.461288,4601200
2021-05-13,95.000000,96.620003,94.940002,95.940002,94.675079,5118900
2021-05-14,96.449997,97.419998,96.309998,97.080002,95.800049,3936600
2021-05-17,97.040001,97.389999,96.690002,97.180000,95.898727,3320200
2021-05-18,97.199997,97.830002,96.599998,97.199997,95.918457,3359800
2021-05-19,96.449997,96.889999,95.459999,96.889999,95.612556,3602500
2021-05-20,96.910004,98.290001,96.639999,97.980003,96.688179,2466500
2021-05-21,98.220001,98.410004,97.650002,97.879997,96.589493,3020000
2021-05-24,98.320000,99.470001,98.230003,99.099998,97.793411,3491500
2021-05-25,99.279999,99.500000,98.669998,99.070000,97.763809,4243300
2021-05-26,99.250000,100.070000,99.050003,99.510002,98.198013,4518100
2021-05-27,99.820000,99.830002,99.160004,99.279999,97.971039,4362900
2021-05-28,99.860001,100.169998,99.559998,99.879997,98.563133,3409400
2021-06-01,100.370003,101.690002,100.010002,101.680000,100.339401,4385000
2021-06-02,102.059998,102.980003,101.610001,102.870003,101.513710,4446100
2021-06-03,102.750000,102.750000,102.010002,102.489998,101.138718,4187600
2021-06-04,103.000000,103.000000,102.080002,102.540001,101.188057,3121200
2021-06-07,102.739998,104.199997,102.709999,103.750000,102.382103,4773100
2021-06-08,104.010002,104.889999,103.889999,104.610001,103.230766,3935800
2021-06-09,104.910004,105.209999,104.699997,104.750000,103.368919,3243000
2021-06-10,104.849998,105.769997,104.540001,105.500000,104.109039,4010100
2021-06-11,105.519997,105.629997,104.559998,105.080002,103.694572,3274100
2021-06-14,105.089996,105.489998,104.910004,105.489998,104.099167,3531700
2021-06-15,105.400002,105.489998,104.360001,104.360001,102.984062,4099600
2021-06-16,104.580002,105.050003,103.489998,103.680000,102.313034,4498600
2021-06-17,103.410004,103.699997,102.860001,103.550003,102.184746,5055100
2021-06-18,103.019997,103.470001,101.790001,101.790001,100.447945,5358000
2021-06-21,102.309998,104.209999,101.800003,103.889999,102.520264,3672900
2021-06-22,103.889999,104.010002,103.279999,103.349998,101.987381,3088200
2021-06-23,103.349998,103.750000,103.080002,103.169998,101.809746,3682900
2021-06-24,102.820000,102.820000,101.660004,102.220001,101.590118,3229000
2021-06-25,102.250000,103.010002,102.080002,102.910004,102.275864,2739100
2021-06-28,103.089996,103.150002,101.690002,102.610001,101.977715,3940700
2021-06-29,102.769997,103.199997,102.260002,102.330002,101.699440,3777300
2021-06-30,102.339996,102.900002,101.680000,101.790001,101.162766,6640100
2021-07-01,102.029999,103.019997,101.510002,102.230003,101.600060,6491100
2021-07-02,102.629997,103.040001,102.169998,102.540001,101.908142,4451800
2021-07-06,102.510002,103.470001,101.790001,103.290001,102.653526,4478800
2021-07-07,103.129997,103.989998,102.800003,103.650002,103.011307,5085500
2021-07-08,102.730003,103.769997,102.510002,103.360001,102.723091,6426800
2021-07-09,103.900002,105.070000,103.629997,105.059998,104.412613,5780200
2021-07-12,105.000000,106.050003,104.779999,105.959999,105.307068,5627600
2021-07-13,105.690002,105.779999,104.080002,104.480003,103.836189,5474100
2021-07-14,104.489998,105.519997,104.250000,105.209999,104.561691,3397400
2021-07-15,105.000000,105.500000,104.919998,105.379997,104.730644,2990100
2021-07-16,105.760002,106.199997,105.239998,105.309998,104.661072,6435400
2021-07-19,104.110001,104.330002,102.589996,103.389999,102.752907,5097800
2021-07-20,103.949997,106.239998,103.800003,105.830002,105.177872,4999700
2021-07-21,106.019997,106.519997,105.660004,105.820000,105.167931,4329100
2021-07-22,105.330002,105.339996,104.440002,104.980003,104.333115,3932400
2021-07-23,105.349998,105.970001,104.980003,105.849998,105.197746,4128200
2021-07-26,105.750000,106.169998,105.129997,105.900002,105.247444,2857700
2021-07-27,105.839996,106.669998,105.410004,106.500000,105.843742,3096100
2021-07-28,106.589996,106.800003,105.800003,106.129997,105.476021,3577300
2021-07-29,106.510002,107.180000,106.050003,106.150002,105.495903,3357700
2021-07-30,106.360001,107.720001,106.239998,106.290001,105.635040,4325800
2021-08-02,106.870003,107.660004,105.849998,106.059998,105.406448,4089800
2021-08-03,106.260002,106.419998,105.430000,106.190002,105.535652,5178600
2021-08-04,106.169998,106.589996,105.459999,105.860001,105.207687,4038300
2021-08-05,106.440002,107.120003,106.169998,107.099998,106.440041,3294800
2021-08-06,107.260002,107.650002,106.750000,106.910004,106.251221,2753600
2021-08-09,106.720001,106.760002,106.150002,106.339996,105.684723,2727800
2021-08-10,106.489998,106.500000,105.190002,105.330002,104.680954,3771000
2021-08-11,105.760002,106.089996,105.279999,105.949997,105.297127,3256700
2021-08-12,106.190002,106.239998,105.690002,106.180000,105.525711,2891900
2021-08-13,106.400002,106.879997,106.050003,106.760002,106.102142,2601200
2021-08-16,106.660004,107.220001,106.370003,106.629997,105.972939,3166800
2021-08-17,106.180000,106.559998,105.599998,106.519997,105.863617,3004300
2021-08-18,106.300003,106.360001,105.480003,105.550003,104.899597,3439200
2021-08-19,105.019997,106.150002,104.849998,106.059998,105.406448,4069500
2021-08-20,105.820000,107.029999,105.220001,106.589996,105.933182,3238900
2021-08-23,106.800003,107.019997,106.089996,106.389999,105.734421,3230600
2021-08-24,106.529999,106.620003,105.459999,105.919998,105.267311,2867100
2021-08-25,105.900002,106.519997,105.430000,105.849998,105.197746,3329400
2021-08-26,105.949997,106.230003,105.459999,105.889999,105.237503,2889400
2021-08-27,106.269997,107.330002,106.160004,107.000000,106.340660,3059300
2021-08-30,107.050003,108.080002,106.779999,108.070000,107.404068,3600600
2021-08-31,107.739998,108.709999,107.540001,108.580002,107.910927,4210100
2021-09-01,108.839996,110.400002,108.800003,110.320000,109.640205,5683100
2021-09-02,110.540001,110.910004,109.650002,110.900002,110.216629,5207100
2021-09-03,110.629997,111.059998,109.699997,110.919998,110.236504,4460700
2021-09-07,110.650002,110.739998,108.820000,109.669998,108.994209,4929300
2021-09-08,109.400002,110.550003,109.129997,110.220001,109.540817,4265700
2021-09-09,109.620003,109.739998,107.949997,107.980003,107.314629,6221300
2021-09-10,108.070000,108.250000,106.379997,106.400002,105.744362,5894100
2021-09-13,107.330002,108.010002,106.820000,107.120003,106.459923,5725300
2021-09-14,107.690002,107.730003,106.309998,106.930000,106.271095,3848200
2021-09-15,107.059998,107.739998,106.489998,107.269997,106.608994,4027400
2021-09-16,107.180000,107.870003,106.570000,107.360001,106.698441,3405200
2021-09-17,107.129997,107.660004,106.190002,106.400002,105.744362,6964300
2021-09-20,105.220001,106.360001,104.489998,105.750000,105.098366,6207000
2021-09-21,106.290001,107.059998,105.769997,105.800003,105.148056,4371800
2021-09-22,106.570000,107.480003,106.099998,106.830002,106.171707,4650400
2021-09-23,107.139999,107.510002,106.519997,106.620003,105.963005,4042800
2021-09-24,105.680000,106.099998,104.589996,104.830002,104.830002,4881000
2021-09-27,104.870003,105.580002,103.320000,103.419998,103.419998,4311000
2021-09-28,102.830002,103.290001,102.089996,102.720001,102.720001,7096500
2021-09-29,103.300003,103.989998,103.099998,103.489998,103.489998,6227000
2021-09-30,103.839996,103.949997,101.779999,101.779999,101.779999,7019300
2021-10-01,102.440002,103.930000,101.839996,103.220001,103.220001,6106100
2021-10-04,103.099998,103.690002,102.599998,103.239998,103.239998,5638600
2021-10-05,103.320000,103.400002,102.169998,102.529999,102.529999,4313800
2021-10-06,102.110001,103.639999,101.000000,103.510002,103.510002,5587900
2021-10-07,104.070000,105.019997,103.660004,103.790001,103.790001,4055300
2021-10-08,103.779999,103.910004,102.730003,102.809998,102.809998,5295400
2021-10-11,102.830002,103.519997,102.339996,103.070000,103.070000,2634200
2021-10-12,103.320000,104.860001,103.040001,104.419998,104.419998,3666500
2021-10-13,104.290001,105.220001,103.629997,105.180000,105.180000,3371000
2021-10-14,105.790001,106.559998,105.519997,106.459999,106.459999,2721900
2021-10-15,107.309998,107.400002,105.910004,106.379997,106.379997,3065400
2021-10-18,105.940002,107.000000,105.779999,106.650002,106.650002,3424100
2021-10-19,107.110001,107.320000,106.610001,106.699997,106.699997,3104500
2021-10-20,106.849998,108.379997,106.779999,108.379997,108.379997,6018900
2021-10-21,108.320000,108.580002,108.080002,108.529999,108.529999,4849600
2021-10-22,108.669998,109.410004,108.570000,109.040001,109.040001,4873000
2021-10-25,109.199997,109.669998,108.400002,109.389999,109.389999,2625200
2021-10-26,109.599998,110.059998,109.349998,109.690002,109.690002,2940600
2021-10-27,110.099998,110.099998,108.750000,108.760002,108.760002,3573000
2021-10-28,108.860001,110.300003,108.779999,110.279999,110.279999,3681000
2021-10-29,109.800003,110.230003,108.550003,109.040001,109.040001,5990500
2021-11-01,109.300003,109.800003,107.790001,109.580002,109.580002,5846500
2021-11-02,109.940002,110.519997,109.239998,110.099998,110.099998,3405900
2021-11-03,110.169998,110.769997,109.610001,110.470001,110.470001,2723200
2021-11-04,110.510002,110.910004,108.970001,109.419998,109.419998,3378800
2021-11-05,110.410004,111.269997,109.879997,109.980003,109.980003,3208900
2021-11-08,110.370003,110.580002,109.190002,109.889999,109.889999,2989800
2021-11-09,110.010002,110.320000,109.760002,110.080002,110.080002,2671500
2021-11-10,109.750000,110.449997,109.529999,109.570000,109.570000,4021900
2021-11-11,109.739998,109.769997,109.000000,109.750000,109.750000,2395200
